icaoId,receiptTime,obsTime,reportTime,temp,dewp,wdir,wspd,wgst,visib,altim,slp,qcField,metarType,rawOb,lat,lon,elev,name,cover,clouds,fltCat,presTend,maxT,minT,maxT24,minT24,pcp6hr,precip,pcp3hr,wxString,pcp24hr,vertVis,time_utc,receipt_utc,temp_c,plausible_temp,accepted_temp_c
KJFK,2026-09-04T15:54:08.949Z,1788537060,2026-09-04T16:00:00.000Z,29.4,17.8,350,12,,10+,1011.3,1011.2,12,METAR,METAR KJFK 041551Z 35012KT 10SM SCT048 SCT250 29/18 A2986 RMK AO2 SLP112 T02940178 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 4800}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-04 15:51:00+00:00,2026-09-04 15:54:08.949000+00:00,29.4,True,29.4
KJFK,2026-09-04T16:54:08.908Z,1788540660,2026-09-04T17:00:00.000Z,28.9,17.2,360,12,20.0,10+,1010.9,1010.9,12,METAR,METAR KJFK 041651Z 36012G20KT 10SM SCT050 BKN250 29/17 A2985 RMK AO2 SLP109 T02890172 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 5000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-04 16:51:00+00:00,2026-09-04 16:54:08.908000+00:00,28.9,True,28.9
KJFK,2026-09-04T17:54:08.912Z,1788544260,2026-09-04T18:00:00.000Z,30.0,18.3,350,13,20.0,10+,1010.9,1010.9,12,METAR,METAR KJFK 041751Z 35013G20KT 10SM SCT055 BKN250 30/18 A2985 RMK AO2 SLP109 T03000183 56008 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 5500}, {'cover': 'BKN', 'base': 25000}]",VFR,-0.8,,,,,,,,,,,2026-09-04 17:51:00+00:00,2026-09-04 17:54:08.912000+00:00,30.0,True,30.0
KJFK,2026-09-04T18:54:07.775Z,1788547860,2026-09-04T19:00:00.000Z,30.0,17.8,350,11,16.0,10+,1010.9,1010.8,12,METAR,METAR KJFK 041851Z 35011G16KT 10SM SCT060 BKN250 30/18 A2985 RMK AO2 SLP108 T03000178 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 6000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-04 18:51:00+00:00,2026-09-04 18:54:07.775000+00:00,30.0,True,30.0
KJFK,2026-09-04T19:54:08.903Z,1788551460,2026-09-04T20:00:00.000Z,29.4,16.7,340,9,,10+,1010.6,1010.5,12,METAR,METAR KJFK 041951Z 34009KT 10SM SCT060 BKN250 29/17 A2984 RMK AO2 SLP105 T02940167 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 6000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-04 19:51:00+00:00,2026-09-04 19:54:08.903000+00:00,29.4,True,29.4
KJFK,2026-09-04T20:54:07.866Z,1788555060,2026-09-04T21:00:00.000Z,30.0,15.6,310,13,,10+,1010.2,1010.1,12,METAR,METAR KJFK 042051Z 31013KT 10SM SCT060 BKN250 30/16 A2983 RMK AO2 SLP101 T03000156 58007 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 6000}, {'cover': 'BKN', 'base': 25000}]",VFR,-0.7,,,,,,,,,,,2026-09-04 20:51:00+00:00,2026-09-04 20:54:07.866000+00:00,30.0,True,30.0
KJFK,2026-09-04T21:54:06.476Z,1788558660,2026-09-04T22:00:00.000Z,29.4,15.6,340,15,,10+,1010.2,1010.0,12,METAR,METAR KJFK 042151Z 34015KT 10SM SCT060 SCT250 29/16 A2983 RMK AO2 SLP100 T02940156 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 6000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-04 21:51:00+00:00,2026-09-04 21:54:06.476000+00:00,29.4,True,29.4
KJFK,2026-09-04T22:54:09.971Z,1788562260,2026-09-04T23:00:00.000Z,28.9,15.6,340,10,,10+,1010.2,1010.2,12,METAR,METAR KJFK 042251Z 34010KT 10SM FEW060 FEW100 SCT250 29/16 A2983 RMK AO2 SLP102 T02890156 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 6000}, {'cover': 'FEW', 'base': 10000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-04 22:51:00+00:00,2026-09-04 22:54:09.971000+00:00,28.9,True,28.9
KJFK,2026-09-04T23:54:10.467Z,1788565860,2026-09-05T00:00:00.000Z,27.8,15.6,340,9,,10+,1010.6,1010.3,12,METAR,METAR KJFK 042351Z 34009KT 10SM FEW060 SCT100 SCT250 28/16 A2984 RMK AO2 SLP103 T02780156 53002 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 6000}, {'cover': 'SCT', 'base': 10000}, {'cover': 'SCT', 'base': 25000}]",VFR,0.2,,,,,,,,,,,2026-09-04 23:51:00+00:00,2026-09-04 23:54:10.467000+00:00,27.8,True,27.8
KJFK,2026-09-05T00:54:08.043Z,1788569460,2026-09-05T01:00:00.000Z,27.2,15.6,340,9,,10+,1010.6,1010.5,12,METAR,METAR KJFK 050051Z 34009KT 10SM FEW100 SCT250 27/16 A2984 RMK AO2 SLP105 T02720156 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 10000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 00:51:00+00:00,2026-09-05 00:54:08.043000+00:00,27.2,True,27.2
KJFK,2026-09-05T01:54:07.228Z,1788573060,2026-09-05T02:00:00.000Z,26.7,15.6,340,7,,10+,1010.9,1010.6,12,METAR,METAR KJFK 050151Z 34007KT 10SM SCT100 BKN250 27/16 A2985 RMK AO2 SLP106 T02670156 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 10000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 01:51:00+00:00,2026-09-05 01:54:07.228000+00:00,26.7,True,26.7
KJFK,2026-09-05T02:54:08.903Z,1788576660,2026-09-05T03:00:00.000Z,25.6,15.0,350,8,,10+,1010.6,1010.6,12,METAR,METAR KJFK 050251Z 35008KT 10SM SCT100 SCT250 26/15 A2984 RMK AO2 SLP106 T02560150 50002 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 10000}, {'cover': 'SCT', 'base': 25000}]",VFR,0.2,,,,,,,,,,,2026-09-05 02:51:00+00:00,2026-09-05 02:54:08.903000+00:00,25.6,True,25.6
KJFK,2026-09-05T03:54:12.268Z,1788580260,2026-09-05T04:00:00.000Z,25.6,15.0,340,11,,10+,1010.6,1010.6,12,METAR,METAR KJFK 050351Z 34011KT 10SM BKN120 BKN250 26/15 A2984 RMK AO2 SLP106 T02560150 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 12000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 03:51:00+00:00,2026-09-05 03:54:12.268000+00:00,25.6,True,25.6
KJFK,2026-09-05T04:54:12.802Z,1788583860,2026-09-05T05:00:00.000Z,24.4,15.0,350,9,,10+,1010.6,1010.6,12,METAR,METAR KJFK 050451Z 35009KT 10SM BKN110 BKN250 24/15 A2984 RMK AO2 SLP106 T02440150 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 11000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 04:51:00+00:00,2026-09-05 04:54:12.802000+00:00,24.4,True,24.4
KJFK,2026-09-05T05:54:18.161Z,1788587460,2026-09-05T06:00:00.000Z,23.9,15.0,350,7,,10+,1010.2,1010.2,12,METAR,METAR KJFK 050551Z 35007KT 10SM BKN100 BKN250 24/15 A2983 RMK AO2 SLP102 T02390150 58004 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 10000}, {'cover': 'BKN', 'base': 25000}]",VFR,-0.4,,,,,,,,,,,2026-09-05 05:51:00+00:00,2026-09-05 05:54:18.161000+00:00,23.9,True,23.9
KJFK,2026-09-05T06:54:09.916Z,1788591060,2026-09-05T07:00:00.000Z,23.9,14.4,350,7,,10+,1009.9,1009.6,12,METAR,METAR KJFK 050651Z 35007KT 10SM BKN100 BKN150 BKN250 24/14 A2982 RMK AO2 SLP096 T02390144 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 10000}, {'cover': 'BKN', 'base': 15000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 06:51:00+00:00,2026-09-05 06:54:09.916000+00:00,23.9,True,23.9
KJFK,2026-09-05T07:54:17.379Z,1788594660,2026-09-05T08:00:00.000Z,23.3,15.0,10,8,,10+,1009.9,1009.7,12,METAR,METAR KJFK 050751Z 01008KT 10SM BKN080 BKN100 BKN250 23/15 A2982 RMK AO2 SLP097 T02330150 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 8000}, {'cover': 'BKN', 'base': 10000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 07:51:00+00:00,2026-09-05 07:54:17.379000+00:00,23.3,True,23.3
KJFK,2026-09-05T08:54:08.984Z,1788598260,2026-09-05T09:00:00.000Z,22.8,15.0,20,7,,10+,1009.9,1009.7,12,METAR,METAR KJFK 050851Z 02007KT 10SM BKN075 BKN250 23/15 A2982 RMK AO2 SLP097 T02280150 56005 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 7500}, {'cover': 'BKN', 'base': 25000}]",VFR,-0.5,,,,,,,,,,,2026-09-05 08:51:00+00:00,2026-09-05 08:54:08.984000+00:00,22.8,True,22.8
KJFK,2026-09-05T09:54:15.049Z,1788601860,2026-09-05T10:00:00.000Z,22.2,15.6,20,5,,10+,1009.9,1009.9,12,METAR,METAR KJFK 050951Z 02005KT 10SM BKN100 22/16 A2982 RMK AO2 SLP099 T02220156 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 10000}]",VFR,,,,,,,,,,,,2026-09-05 09:51:00+00:00,2026-09-05 09:54:15.049000+00:00,22.2,True,22.2
KJFK,2026-09-05T10:54:16.325Z,1788605460,2026-09-05T11:00:00.000Z,21.7,14.4,350,7,,10+,1010.2,1010.0,12,METAR,METAR KJFK 051051Z 35007KT 10SM FEW095 SCT140 22/14 A2983 RMK AO2 SLP100 T02170144 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 9500}, {'cover': 'SCT', 'base': 14000}]",VFR,,,,,,,,,,,,2026-09-05 10:51:00+00:00,2026-09-05 10:54:16.325000+00:00,21.7,True,21.7
KJFK,2026-09-05T11:54:06.967Z,1788609060,2026-09-05T12:00:00.000Z,22.2,15.0,340,7,,10+,1010.9,1010.8,12,METAR,METAR KJFK 051151Z 34007KT 10SM SCT140 22/15 A2985 RMK AO2 SLP108 T02220150 10239 20211 53012 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 14000}]",VFR,1.2,23.9,21.1,,,,,,,,,2026-09-05 11:51:00+00:00,2026-09-05 11:54:06.967000+00:00,22.2,True,22.2
KJFK,2026-09-05T12:54:08.878Z,1788612660,2026-09-05T13:00:00.000Z,23.9,15.0,10,10,,10+,1010.9,1010.7,12,METAR,METAR KJFK 051251Z 01010KT 10SM FEW065 FEW140 SCT250 24/15 A2985 RMK AO2 SLP107 T02390150 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 6500}, {'cover': 'FEW', 'base': 14000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 12:51:00+00:00,2026-09-05 12:54:08.878000+00:00,23.9,True,23.9
KJFK,2026-09-05T13:54:12.853Z,1788616260,2026-09-05T14:00:00.000Z,23.9,15.6,10,9,,10+,1010.2,1010.3,12,METAR,METAR KJFK 051351Z 01009KT 10SM FEW065 FEW140 BKN250 24/16 A2983 RMK AO2 SLP103 T02390156 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 6500}, {'cover': 'FEW', 'base': 14000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 13:51:00+00:00,2026-09-05 13:54:12.853000+00:00,23.9,True,23.9
KJFK,2026-09-05T14:54:07.127Z,1788619860,2026-09-05T15:00:00.000Z,24.4,15.6,20,3,18.0,10+,1010.6,1010.5,12,METAR,METAR KJFK 051451Z 02003G18KT 10SM BKN031 BKN130 BKN250 24/16 A2984 RMK AO2 SLP105 T02440156 55003 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 3100}, {'cover': 'BKN', 'base': 13000}, {'cover': 'BKN', 'base': 25000}]",VFR,-0.3,,,,,,,,,,,2026-09-05 14:51:00+00:00,2026-09-05 14:54:07.127000+00:00,24.4,True,24.4
KJFK,2026-09-05T15:54:11.854Z,1788623460,2026-09-05T16:00:00.000Z,25.0,15.0,10,9,,10+,1010.6,1010.4,12,METAR,METAR KJFK 051551Z 01009KT 10SM BKN031 BKN070 BKN250 25/15 A2984 RMK AO2 SLP104 T02500150 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 3100}, {'cover': 'BKN', 'base': 7000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 15:51:00+00:00,2026-09-05 15:54:11.854000+00:00,25.0,True,25.0
KJFK,2026-09-05T16:54:09.338Z,1788627060,2026-09-05T17:00:00.000Z,26.1,13.9,330,13,,10+,1010.9,1010.6,12,METAR,METAR KJFK 051651Z 33013KT 10SM BKN035 BKN070 BKN250 26/14 A2985 RMK AO2 SLP106 T02610139 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 3500}, {'cover': 'BKN', 'base': 7000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 16:51:00+00:00,2026-09-05 16:54:09.338000+00:00,26.1,True,26.1
KJFK,2026-09-05T17:54:08.808Z,1788630660,2026-09-05T18:00:00.000Z,25.6,13.9,10,12,18.0,10+,1010.2,1010.2,12,METAR,METAR KJFK 051751Z 01012G18KT 10SM BKN040 BKN070 BKN250 26/14 A2983 RMK AO2 SLP102 T02560139 58002 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 4000}, {'cover': 'BKN', 'base': 7000}, {'cover': 'BKN', 'base': 25000}]",VFR,-0.2,,,,,,,,,,,2026-09-05 17:51:00+00:00,2026-09-05 17:54:08.808000+00:00,25.6,True,25.6
KJFK,2026-09-05T18:54:05.803Z,1788634260,2026-09-05T19:00:00.000Z,25.6,13.9,10,6,,10+,1010.2,1010.0,12,METAR,METAR KJFK 051851Z 01006KT 10SM SCT050 BKN075 BKN250 26/14 A2983 RMK AO2 SLP100 T02560139 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 5000}, {'cover': 'BKN', 'base': 7500}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 18:51:00+00:00,2026-09-05 18:54:05.803000+00:00,25.6,True,25.6
KJFK,2026-09-05T20:28:18.691Z,1788637860,2026-09-05T20:00:00.000Z,26.7,13.9,330,5,,10+,1009.9,1009.7,12,METAR,METAR KJFK 051951Z 33005KT 10SM SCT055 BKN080 BKN220 BKN250 27/14 A2982 RMK AO2 SLP097 T02670139 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 5500}, {'cover': 'BKN', 'base': 8000}, {'cover': 'BKN', 'base': 22000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 19:51:00+00:00,2026-09-05 20:28:18.691000+00:00,26.7,True,26.7
KJFK,2026-09-05T20:54:09.193Z,1788641460,2026-09-05T21:00:00.000Z,27.2,14.4,340,3,,10+,1009.6,1009.6,12,METAR,METAR KJFK 052051Z 34003KT 10SM SCT055 BKN090 BKN250 27/14 A2981 RMK AO2 SLP096 T02720144 56007 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 5500}, {'cover': 'BKN', 'base': 9000}, {'cover': 'BKN', 'base': 25000}]",VFR,-0.7,,,,,,,,,,,2026-09-05 20:51:00+00:00,2026-09-05 20:54:09.193000+00:00,27.2,True,27.2
KJFK,2026-09-05T21:54:09.284Z,1788645060,2026-09-05T22:00:00.000Z,26.1,12.8,350,14,,10+,1009.9,1009.9,12,METAR,METAR KJFK 052151Z 35014KT 10SM FEW055 SCT090 BKN250 26/13 A2982 RMK AO2 SLP099 T02610128 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 5500}, {'cover': 'SCT', 'base': 9000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 21:51:00+00:00,2026-09-05 21:54:09.284000+00:00,26.1,True,26.1
KJFK,2026-09-05T22:54:07.809Z,1788648660,2026-09-05T23:00:00.000Z,25.0,12.8,340,12,,10+,1010.6,1010.3,12,METAR,METAR KJFK 052251Z 34012KT 10SM FEW055 SCT090 SCT250 25/13 A2984 RMK AO2 SLP103 T02500128 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 5500}, {'cover': 'SCT', 'base': 9000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-05 22:51:00+00:00,2026-09-05 22:54:07.809000+00:00,25.0,True,25.0
KJFK,2026-09-05T23:54:09.953Z,1788652260,2026-09-06T00:00:00.000Z,24.4,13.9,10,9,,10+,1010.6,1010.5,12,METAR,METAR KJFK 052351Z 01009KT 10SM FEW050 SCT100 SCT250 24/14 A2984 RMK AO2 SLP105 T02440139 51009 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 5000}, {'cover': 'SCT', 'base': 10000}, {'cover': 'SCT', 'base': 25000}]",VFR,0.9,,,,,,,,,,,2026-09-05 23:51:00+00:00,2026-09-05 23:54:09.953000+00:00,24.4,True,24.4
KJFK,2026-09-06T00:54:10.147Z,1788655860,2026-09-06T01:00:00.000Z,23.3,15.0,20,7,,10+,1011.3,1011.3,12,METAR,METAR KJFK 060051Z 02007KT 10SM FEW044 SCT110 BKN250 23/15 A2986 RMK AO2 SLP113 T02330150 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 4400}, {'cover': 'SCT', 'base': 11000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-06 00:51:00+00:00,2026-09-06 00:54:10.147000+00:00,23.3,True,23.3
KJFK,2026-09-06T01:54:08.026Z,1788659460,2026-09-06T02:00:00.000Z,22.8,14.4,20,9,,10+,1011.9,1011.7,12,METAR,METAR KJFK 060151Z 02009KT 10SM FEW045 SCT110 SCT250 23/14 A2988 RMK AO2 SLP117 T02280144 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 4500}, {'cover': 'SCT', 'base': 11000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-06 01:51:00+00:00,2026-09-06 01:54:08.026000+00:00,22.8,True,22.8
KJFK,2026-09-06T02:54:08.627Z,1788663060,2026-09-06T03:00:00.000Z,22.2,16.1,30,6,,10+,1012.3,1012.1,12,METAR,METAR KJFK 060251Z 03006KT 10SM FEW050 SCT160 SCT250 22/16 A2989 RMK AO2 SLP121 T02220161 51015 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 5000}, {'cover': 'SCT', 'base': 16000}, {'cover': 'SCT', 'base': 25000}]",VFR,1.5,,,,,,,,,,,2026-09-06 02:51:00+00:00,2026-09-06 02:54:08.627000+00:00,22.2,True,22.2
KJFK,2026-09-06T03:54:09.256Z,1788666660,2026-09-06T04:00:00.000Z,20.6,18.3,100,6,,10+,1012.6,1012.5,12,METAR,METAR KJFK 060351Z 10006KT 10SM FEW015 SCT050 BKN160 21/18 A2990 RMK AO2 SLP125 T02060183 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 1500}, {'cover': 'SCT', 'base': 5000}, {'cover': 'BKN', 'base': 16000}]",VFR,,,,,,,,,,,,2026-09-06 03:51:00+00:00,2026-09-06 03:54:09.256000+00:00,20.6,True,20.6
KJFK,2026-09-06T04:54:08.541Z,1788670260,2026-09-06T05:00:00.000Z,20.6,18.3,90,5,,10+,1012.6,1012.5,12,METAR,METAR KJFK 060451Z 09005KT 10SM FEW019 SCT050 BKN250 21/18 A2990 RMK AO2 SLP125 T02060183 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 1900}, {'cover': 'SCT', 'base': 5000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-06 04:51:00+00:00,2026-09-06 04:54:08.541000+00:00,20.6,True,20.6
KJFK,2026-09-06T06:05:43.477Z,1788673860,2026-09-06T06:00:00.000Z,20.6,18.3,90,5,,10+,1012.6,1012.3,12,METAR,METAR KJFK 060551Z 09005KT 10SM FEW042 BKN060 BKN250 21/18 A2990 RMK AO2 SLP123 T02060183 10244 20206 50002 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 4200}, {'cover': 'BKN', 'base': 6000}, {'cover': 'BKN', 'base': 25000}]",VFR,0.2,24.4,20.6,,,,,,,,,2026-09-06 05:51:00+00:00,2026-09-06 06:05:43.477000+00:00,20.6,True,20.6
KJFK,2026-09-06T06:12:03.173Z,1788674880,2026-09-06T06:08:00.000Z,19.4,16.7,50,12,18.0,2,1012.6,,12,SPECI,SPECI KJFK 060608Z 05012G18KT 2SM +RA BKN015 BKN024 OVC060 19/17 A2990 RMK AO2 RAB0552 P0000 T01940167 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",OVC,"[{'cover': 'BKN', 'base': 1500}, {'cover': 'BKN', 'base': 2400}, {'cover': 'OVC', 'base': 6000}]",IFR,,,,,,,0.005,,+RA,,,2026-09-06 06:08:00+00:00,2026-09-06 06:12:03.173000+00:00,19.4,True,19.4
KJFK,2026-09-06T06:26:24.811Z,1788675780,2026-09-06T06:23:00.000Z,17.8,16.1,30,5,,8,1012.3,,12,SPECI,SPECI KJFK 060623Z 03005KT 8SM -RA SCT015 BKN032 BKN050 BKN250 18/16 A2989 RMK AO2 RAB0552 P0006 T01780161 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 1500}, {'cover': 'BKN', 'base': 3200}, {'cover': 'BKN', 'base': 5000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,0.06,,-RA,,,2026-09-06 06:23:00+00:00,2026-09-06 06:26:24.811000+00:00,17.8,True,17.8
KJFK,2026-09-06T06:54:07.925Z,1788677460,2026-09-06T07:00:00.000Z,18.9,17.8,40,5,,10+,1012.3,1012.1,12,METAR,METAR KJFK 060651Z 04005KT 10SM FEW010 BKN032 BKN050 BKN250 19/18 A2989 RMK AO2 RAB0552E50 SLP121 P0009 T01890178 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 1000}, {'cover': 'BKN', 'base': 3200}, {'cover': 'BKN', 'base': 5000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,0.09,,,,,2026-09-06 06:51:00+00:00,2026-09-06 06:54:07.925000+00:00,18.9,True,18.9
KJFK,2026-09-06T07:54:09.721Z,1788681060,2026-09-06T08:00:00.000Z,18.9,17.8,60,6,,10+,1012.3,1012.2,12,METAR,METAR KJFK 060751Z 06006KT 10SM SCT023 BKN038 BKN250 19/18 A2989 RMK AO2 SLP122 T01890178 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 2300}, {'cover': 'BKN', 'base': 3800}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-06 07:51:00+00:00,2026-09-06 07:54:09.721000+00:00,18.9,True,18.9
KJFK,2026-09-06T08:54:07.957Z,1788684660,2026-09-06T09:00:00.000Z,18.3,17.8,20,5,,10+,1012.6,1012.6,12,METAR,METAR KJFK 060851Z 02005KT 10SM FEW030 BKN050 BKN250 18/18 A2990 RMK AO2 SLP126 60009 T01830178 53003 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 3000}, {'cover': 'BKN', 'base': 5000}, {'cover': 'BKN', 'base': 25000}]",VFR,0.3,,,,,,,0.09,,,,2026-09-06 08:51:00+00:00,2026-09-06 08:54:07.957000+00:00,18.3,True,18.3
KJFK,2026-09-06T09:54:09.293Z,1788688260,2026-09-06T10:00:00.000Z,17.8,16.7,30,5,,10+,1013.3,1013.2,12,METAR,METAR KJFK 060951Z 03005KT 10SM FEW015 FEW050 SCT160 BKN250 18/17 A2992 RMK AO2 SLP132 T01780167 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 1500}, {'cover': 'FEW', 'base': 5000}, {'cover': 'SCT', 'base': 16000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-09-06 09:51:00+00:00,2026-09-06 09:54:09.293000+00:00,17.8,True,17.8
KJFK,2026-09-06T10:40:15.327Z,1788690960,2026-09-06T10:36:00.000Z,17.8,15.6,50,7,,10+,1014.0,,12,SPECI,SPECI KJFK 061036Z 05007KT 10SM FEW015 BKN027 BKN100 BKN250 18/16 A2994 RMK AO2 T01780156 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 1500}, {'cover': 'BKN', 'base': 2700}, {'cover': 'BKN', 'base': 10000}, {'cover': 'BKN', 'base': 25000}]",MVFR,,,,,,,,,,,,2026-09-06 10:36:00+00:00,2026-09-06 10:40:15.327000+00:00,17.8,True,17.8
